order_id,restaurant_name,locality,cuisine,date,hour,day_of_week,is_weekend,is_monsoon,festival,primary_dish,n_items,order_value_inr,group_size,price_range
248,Vaishali,FC Road,South Indian,2024-01-07,22,Sunday,1,0,none,Masala Dosa,1,76.68,2,2
249,Vaishali,FC Road,South Indian,2024-01-07,22,Sunday,1,0,none,Filter Coffee,3,137.01,4,2
250,Vaishali,FC Road,South Indian,2024-01-07,22,Sunday,1,0,none,Masala Dosa,2,108.32,4,2
251,Vaishali,FC Road,South Indian,2024-01-07,23,Sunday,1,0,none,Idli Sambar,1,61.69,1,2
252,Vaishali,FC Road,South Indian,2024-01-07,23,Sunday,1,0,none,Idli Sambar,2,124.9,2,2
253,Vaishali,FC Road,South Indian,2024-01-07,23,Sunday,1,0,none,Idli Sambar,1,61.54,4,2
254,Vaishali,FC Road,South Indian,2024-01-07,23,Sunday,1,0,none,Idli Sambar,3,152.92,6,2
255,Vaishali,FC Road,South Indian,2024-01-07,23,Sunday,1,0,none,Idli Sambar,2,120.06,1,2
256,Vaishali,FC Road,South Indian,2024-01-07,23,Sunday,1,0,none,Idli Sambar,3,217.29,4,2
257,Vaishali,FC Road,South Indian,2024-01-09,8,Tuesday,0,0,none,Idli Sambar,2,88.55,2,2
258,Vaishali,FC Road,South Indian,2024-01-09,9,Tuesday,0,0,none,Masala Dosa,1,83.26,1,2
259,Vaishali,FC Road,South Indian,2024-01-09,9,Tuesday,0,0,none,Masala Dosa,1,81.55,1,2
260,Vaishali,FC Road,South Indian,2024-01-09,9,Tuesday,0,0,none,Filter Coffee,1,30.38,4,2
261,Vaishali,FC Road,South Indian,2024-01-09,9,Tuesday,0,0,none,Masala Dosa,2,110.2,2,2
262,Vaishali,FC Road,South Indian,2024-01-09,9,Tuesday,0,0,none,Idli Sambar,3,147.35,6,2
263,Vaishali,FC Road,South Indian,2024-01-09,9,Tuesday,0,0,none,Idli Sambar,3,146.02,4,2
264,Vaishali,FC Road,South Indian,2024-01-09,10,Tuesday,0,0,none,Idli Sambar,1,61.13,4,2
265,Vaishali,FC Road,South Indian,2024-01-09,10,Tuesday,0,0,none,Filter Coffee,2,105.59,4,2
266,Vaishali,FC Road,South Indian,2024-01-09,10,Tuesday,0,0,none,Idli Sambar,3,205.69,4,2
267,Vaishali,FC Road,South Indian,2024-01-09,10,Tuesday,0,0,none,Idli Sambar,1,62.86,2,2
268,Vaishali,FC Road,South Indian,2024-01-09,10,Tuesday,0,0,none,Filter Coffee,2,61.24,1,2
269,Vaishali,FC Road,South Indian,2024-01-09,10,Tuesday,0,0,none,Masala Dosa,2,159.46,2,2
270,Vaishali,FC Road,South Indian,2024-01-09,10,Tuesday,0,0,none,Idli Sambar,2,86.26,2,2
271,Vaishali,FC Road,South Indian,2024-01-09,12,Tuesday,0,0,none,Masala Dosa,2,152.39,4,2
272,Vaishali,FC Road,South Indian,2024-01-09,12,Tuesday,0,0,none,Filter Coffee,1,29.21,1,2
273,Vaishali,FC Road,South Indian,2024-01-09,12,Tuesday,0,0,none,Masala Dosa,1,76.45,6,2
274,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Filter Coffee,2,88.54,2,2
275,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Idli Sambar,2,139.52,4,2
276,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Idli Sambar,2,118.06,4,2
277,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Idli Sambar,1,62.25,4,2
278,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Idli Sambar,2,143.7,4,2
279,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Masala Dosa,2,159.58,4,2
280,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Filter Coffee,2,61.76,2,2
281,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Masala Dosa,3,196.3,1,2
282,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Filter Coffee,2,113.84,2,2
283,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Filter Coffee,3,189.09,6,2
284,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Idli Sambar,2,86.08,4,2
285,Vaishali,FC Road,South Indian,2024-01-09,13,Tuesday,0,0,none,Masala Dosa,2,135.94,6,2
286,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Filter Coffee,2,110.79,2,2
287,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Filter Coffee,2,91.32,4,2
288,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Masala Dosa,1,83.46,2,2
289,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Masala Dosa,1,76.53,2,2
290,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Idli Sambar,1,62.62,2,2
291,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Masala Dosa,3,195.96,1,2
292,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Masala Dosa,2,155.66,2,2
293,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Masala Dosa,2,142.38,2,2
294,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Idli Sambar,2,125.5,1,2
295,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Masala Dosa,2,111.37,1,2
296,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Masala Dosa,2,115.35,4,2
297,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Idli Sambar,3,201.32,4,2
298,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Filter Coffee,2,86.95,6,2
299,Vaishali,FC Road,South Indian,2024-01-09,14,Tuesday,0,0,none,Masala Dosa,1,76.84,4,2
300,Vaishali,FC Road,South Indian,2024-01-09,17,Tuesday,0,0,none,Masala Dosa,2,142.25,1,2
301,Vaishali,FC Road,South Indian,2024-01-09,17,Tuesday,0,0,none,Masala Dosa,2,166.38,2,2
302,Vaishali,FC Road,South Indian,2024-01-09,17,Tuesday,0,0,none,Filter Coffee,2,92.95,2,2
303,Vaishali,FC Road,South Indian,2024-01-09,17,Tuesday,0,0,none,Filter Coffee,1,31.45,1,2
304,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Masala Dosa,2,114.21,2,2
305,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Filter Coffee,2,91.6,1,2
306,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Filter Coffee,3,164.68,1,2
307,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Idli Sambar,2,87.62,2,2
308,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Filter Coffee,2,106.59,2,2
309,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Idli Sambar,3,166.87,4,2
310,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Filter Coffee,1,29.13,1,2
311,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Filter Coffee,2,59.71,2,2
312,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Idli Sambar,2,138.26,2,2
313,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Filter Coffee,1,31.47,2,2
314,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Masala Dosa,2,146.75,6,2
315,Vaishali,FC Road,South Indian,2024-01-09,18,Tuesday,0,0,none,Idli Sambar,2,125.24,1,2
316,Vaishali,FC Road,South Indian,2024-01-09,19,Tuesday,0,0,none,Masala Dosa,3,246.7,6,2
317,Vaishali,FC Road,South Indian,2024-01-09,19,Tuesday,0,0,none,Filter Coffee,2,91.51,4,2
318,Vaishali,FC Road,South Indian,2024-01-09,19,Tuesday,0,0,none,Filter Coffee,1,29.92,4,2
319,Vaishali,FC Road,South Indian,2024-01-09,19,Tuesday,0,0,none,Filter Coffee,2,113.23,2,2
320,Vaishali,FC Road,South Indian,2024-01-09,20,Tuesday,0,0,none,Filter Coffee,2,106.1,4,2
321,Vaishali,FC Road,South Indian,2024-01-09,20,Tuesday,0,0,none,Idli Sambar,3,149.62,4,2
322,Vaishali,FC Road,South Indian,2024-01-09,20,Tuesday,0,0,none,Filter Coffee,3,174.64,4,2
323,Vaishali,FC Road,South Indian,2024-01-09,20,Tuesday,0,0,none,Masala Dosa,3,216.59,1,2
324,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Filter Coffee,1,30.68,4,2
325,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Masala Dosa,1,76.87,4,2
326,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Filter Coffee,2,113.84,2,2
327,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Idli Sambar,2,135.58,1,2
328,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Masala Dosa,1,79.18,4,2
329,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Masala Dosa,2,109.45,2,2
330,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Idli Sambar,1,61.39,1,2
331,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Masala Dosa,2,161.79,4,2
332,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Masala Dosa,1,77.23,4,2
333,Vaishali,FC Road,South Indian,2024-01-09,21,Tuesday,0,0,none,Idli Sambar,1,60.41,2,2
334,Vaishali,FC Road,South Indian,2024-01-09,22,Tuesday,0,0,none,Idli Sambar,2,135.26,2,2
335,Vaishali,FC Road,South Indian,2024-01-09,22,Tuesday,0,0,none,Filter Coffee,1,30.08,2,2
336,Vaishali,FC Road,South Indian,2024-01-09,23,Tuesday,0,0,none,Filter Coffee,2,90.79,2,2
337,Vaishali,FC Road,South Indian,2024-01-11,8,Thursday,0,0,none,Filter Coffee,2,57.65,2,2
338,Vaishali,FC Road,South Indian,2024-01-11,8,Thursday,0,0,none,Masala Dosa,3,163.21,2,2
339,Vaishali,FC Road,South Indian,2024-01-11,8,Thursday,0,0,none,Masala Dosa,1,77.0,1,2
340,Vaishali,FC Road,South Indian,2024-01-11,8,Thursday,0,0,none,Filter Coffee,2,93.41,2,2
341,Vaishali,FC Road,South Indian,2024-01-11,9,Thursday,0,0,none,Masala Dosa,1,80.48,4,2
342,Vaishali,FC Road,South Indian,2024-01-11,9,Thursday,0,0,none,Masala Dosa,2,104.68,2,2
343,Vaishali,FC Road,South Indian,2024-01-11,10,Thursday,0,0,none,Idli Sambar,1,60.12,2,2
344,Vaishali,FC Road,South Indian,2024-01-11,10,Thursday,0,0,none,Filter Coffee,3,138.71,2,2
345,Vaishali,FC Road,South Indian,2024-01-11,10,Thursday,0,0,none,Idli Sambar,3,173.33,4,2
346,Vaishali,FC Road,South Indian,2024-01-11,10,Thursday,0,0,none,Idli Sambar,1,61.47,4,2
347,Vaishali,FC Road,South Indian,2024-01-11,12,Thursday,0,0,none,Filter Coffee,1,30.97,1,2
348,Vaishali,FC Road,South Indian,2024-01-11,12,Thursday,0,0,none,Idli Sambar,2,90.01,1,2
349,Vaishali,FC Road,South Indian,2024-01-11,12,Thursday,0,0,none,Masala Dosa,1,80.91,1,2
350,Vaishali,FC Road,South Indian,2024-01-11,12,Thursday,0,0,none,Masala Dosa,1,83.81,1,2
351,Vaishali,FC Road,South Indian,2024-01-11,12,Thursday,0,0,none,Filter Coffee,2,89.51,2,2
352,Vaishali,FC Road,South Indian,2024-01-11,12,Thursday,0,0,none,Idli Sambar,2,93.76,4,2
353,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Idli Sambar,2,135.13,4,2
354,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Idli Sambar,3,115.25,4,2
355,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Filter Coffee,1,30.54,2,2
356,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Masala Dosa,2,114.23,2,2
357,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Masala Dosa,2,110.08,1,2
358,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Masala Dosa,3,249.56,4,2
359,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Idli Sambar,3,117.21,1,2
360,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Masala Dosa,3,207.9,4,2
361,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Idli Sambar,1,62.13,2,2
362,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Masala Dosa,2,138.41,2,2
363,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Masala Dosa,2,166.95,1,2
364,Vaishali,FC Road,South Indian,2024-01-11,13,Thursday,0,0,none,Idli Sambar,2,146.04,4,2
365,Vaishali,FC Road,South Indian,2024-01-11,14,Thursday,0,0,none,Idli Sambar,1,62.35,2,2
366,Vaishali,FC Road,South Indian,2024-01-11,14,Thursday,0,0,none,Idli Sambar,2,136.63,4,2
367,Vaishali,FC Road,South Indian,2024-01-11,14,Thursday,0,0,none,Idli Sambar,2,93.55,4,2
368,Vaishali,FC Road,South Indian,2024-01-11,14,Thursday,0,0,none,Filter Coffee,3,180.64,2,2
369,Vaishali,FC Road,South Indian,2024-01-11,14,Thursday,0,0,none,Idli Sambar,2,117.8,1,2
370,Vaishali,FC Road,South Indian,2024-01-11,17,Thursday,0,0,none,Idli Sambar,2,92.29,2,2
371,Vaishali,FC Road,South Indian,2024-01-11,17,Thursday,0,0,none,Filter Coffee,2,108.17,6,2
372,Vaishali,FC Road,South Indian,2024-01-11,17,Thursday,0,0,none,Filter Coffee,1,28.61,1,2
373,Vaishali,FC Road,South Indian,2024-01-11,17,Thursday,0,0,none,Masala Dosa,2,107.08,2,2
374,Vaishali,FC Road,South Indian,2024-01-11,17,Thursday,0,0,none,Masala Dosa,2,160.76,4,2
375,Vaishali,FC Road,South Indian,2024-01-11,18,Thursday,0,0,none,Masala Dosa,2,146.02,4,2
376,Vaishali,FC Road,South Indian,2024-01-11,18,Thursday,0,0,none,Idli Sambar,1,58.1,2,2
377,Vaishali,FC Road,South Indian,2024-01-11,18,Thursday,0,0,none,Masala Dosa,3,221.74,6,2
378,Vaishali,FC Road,South Indian,2024-01-11,18,Thursday,0,0,none,Masala Dosa,2,165.02,2,2
379,Vaishali,FC Road,South Indian,2024-01-11,18,Thursday,0,0,none,Filter Coffee,2,58.94,2,2
380,Vaishali,FC Road,South Indian,2024-01-11,18,Thursday,0,0,none,Masala Dosa,1,76.47,1,2
381,Vaishali,FC Road,South Indian,2024-01-11,18,Thursday,0,0,none,Masala Dosa,3,199.64,1,2
382,Vaishali,FC Road,South Indian,2024-01-11,18,Thursday,0,0,none,Filter Coffee,2,113.03,4,2
383,Vaishali,FC Road,South Indian,2024-01-11,19,Thursday,0,0,none,Filter Coffee,2,62.54,2,2
384,Vaishali,FC Road,South Indian,2024-01-11,19,Thursday,0,0,none,Idli Sambar,2,123.1,2,2
385,Vaishali,FC Road,South Indian,2024-01-11,19,Thursday,0,0,none,Idli Sambar,3,195.78,1,2
386,Vaishali,FC Road,South Indian,2024-01-11,19,Thursday,0,0,none,Masala Dosa,2,164.51,4,2
387,Vaishali,FC Road,South Indian,2024-01-11,19,Thursday,0,0,none,Masala Dosa,1,79.09,4,2
388,Vaishali,FC Road,South Indian,2024-01-11,20,Thursday,0,0,none,Filter Coffee,3,133.03,4,2
389,Vaishali,FC Road,South Indian,2024-01-11,20,Thursday,0,0,none,Filter Coffee,2,112.28,4,2
390,Vaishali,FC Road,South Indian,2024-01-11,20,Thursday,0,0,none,Filter Coffee,2,60.61,2,2
391,Vaishali,FC Road,South Indian,2024-01-11,20,Thursday,0,0,none,Idli Sambar,1,59.36,4,2
392,Vaishali,FC Road,South Indian,2024-01-11,20,Thursday,0,0,none,Masala Dosa,1,80.05,4,2
393,Vaishali,FC Road,South Indian,2024-01-11,20,Thursday,0,0,none,Masala Dosa,3,194.93,2,2
394,Vaishali,FC Road,South Indian,2024-01-11,20,Thursday,0,0,none,Masala Dosa,1,83.74,4,2
395,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Filter Coffee,3,166.08,2,2
396,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Masala Dosa,2,158.03,6,2
397,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Filter Coffee,1,30.88,1,2
398,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Filter Coffee,2,110.73,1,2
399,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Masala Dosa,2,159.73,1,2
400,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Filter Coffee,1,29.89,4,2
401,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Filter Coffee,3,117.78,2,2
402,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Idli Sambar,2,140.27,2,2
403,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Idli Sambar,2,120.68,4,2
404,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Filter Coffee,2,57.51,1,2
405,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Idli Sambar,2,135.26,1,2
406,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Filter Coffee,2,58.04,2,2
407,Vaishali,FC Road,South Indian,2024-01-11,21,Thursday,0,0,none,Filter Coffee,1,31.33,2,2
408,Vaishali,FC Road,South Indian,2024-01-11,22,Thursday,0,0,none,Idli Sambar,1,57.86,2,2
409,Vaishali,FC Road,South Indian,2024-01-11,22,Thursday,0,0,none,Filter Coffee,3,86.88,2,2
410,Vaishali,FC Road,South Indian,2024-01-11,23,Thursday,0,0,none,Idli Sambar,2,120.04,1,2
411,Vaishali,FC Road,South Indian,2024-01-11,23,Thursday,0,0,none,Masala Dosa,2,108.69,2,2
412,Vaishali,FC Road,South Indian,2024-01-11,23,Thursday,0,0,none,Filter Coffee,1,31.18,4,2
413,Vaishali,FC Road,South Indian,2024-01-11,23,Thursday,0,0,none,Filter Coffee,3,150.35,4,2
414,Vaishali,FC Road,South Indian,2024-01-12,8,Friday,0,0,none,Idli Sambar,1,62.66,2,2
415,Vaishali,FC Road,South Indian,2024-01-12,8,Friday,0,0,none,Filter Coffee,2,92.78,1,2
416,Vaishali,FC Road,South Indian,2024-01-12,8,Friday,0,0,none,Masala Dosa,2,141.7,2,2
417,Vaishali,FC Road,South Indian,2024-01-12,9,Friday,0,0,none,Idli Sambar,2,121.86,1,2
418,Vaishali,FC Road,South Indian,2024-01-12,9,Friday,0,0,none,Filter Coffee,2,93.59,4,2
419,Vaishali,FC Road,South Indian,2024-01-12,9,Friday,0,0,none,Idli Sambar,1,58.12,1,2
420,Vaishali,FC Road,South Indian,2024-01-12,9,Friday,0,0,none,Filter Coffee,2,88.65,2,2
421,Vaishali,FC Road,South Indian,2024-01-12,10,Friday,0,0,none,Idli Sambar,2,137.44,1,2
422,Vaishali,FC Road,South Indian,2024-01-12,12,Friday,0,0,none,Idli Sambar,1,60.23,1,2
423,Vaishali,FC Road,South Indian,2024-01-12,12,Friday,0,0,none,Masala Dosa,2,113.4,1,2
424,Vaishali,FC Road,South Indian,2024-01-12,12,Friday,0,0,none,Idli Sambar,3,149.64,2,2
425,Vaishali,FC Road,South Indian,2024-01-12,12,Friday,0,0,none,Masala Dosa,3,141.33,2,2
426,Vaishali,FC Road,South Indian,2024-01-12,12,Friday,0,0,none,Masala Dosa,1,82.76,2,2
427,Vaishali,FC Road,South Indian,2024-01-12,12,Friday,0,0,none,Masala Dosa,1,76.47,1,2
428,Vaishali,FC Road,South Indian,2024-01-12,12,Friday,0,0,none,Idli Sambar,1,59.94,4,2
429,Vaishali,FC Road,South Indian,2024-01-12,12,Friday,0,0,none,Filter Coffee,3,172.33,4,2
430,Vaishali,FC Road,South Indian,2024-01-12,13,Friday,0,0,none,Masala Dosa,2,145.04,2,2
431,Vaishali,FC Road,South Indian,2024-01-12,13,Friday,0,0,none,Filter Coffee,1,30.54,1,2
432,Vaishali,FC Road,South Indian,2024-01-12,13,Friday,0,0,none,Idli Sambar,2,88.13,2,2
433,Vaishali,FC Road,South Indian,2024-01-12,13,Friday,0,0,none,Filter Coffee,2,110.83,4,2
434,Vaishali,FC Road,South Indian,2024-01-12,13,Friday,0,0,none,Idli Sambar,3,215.55,2,2
435,Vaishali,FC Road,South Indian,2024-01-12,13,Friday,0,0,none,Masala Dosa,2,162.81,2,2
436,Vaishali,FC Road,South Indian,2024-01-12,13,Friday,0,0,none,Masala Dosa,3,194.63,1,2
437,Vaishali,FC Road,South Indian,2024-01-12,14,Friday,0,0,none,Idli Sambar,2,86.31,2,2
438,Vaishali,FC Road,South Indian,2024-01-12,14,Friday,0,0,none,Filter Coffee,2,62.83,6,2
439,Vaishali,FC Road,South Indian,2024-01-12,14,Friday,0,0,none,Masala Dosa,3,228.97,2,2
440,Vaishali,FC Road,South Indian,2024-01-12,14,Friday,0,0,none,Idli Sambar,3,156.0,2,2
441,Vaishali,FC Road,South Indian,2024-01-12,14,Friday,0,0,none,Idli Sambar,3,173.85,2,2
442,Vaishali,FC Road,South Indian,2024-01-12,14,Friday,0,0,none,Idli Sambar,1,61.54,4,2
443,Vaishali,FC Road,South Indian,2024-01-12,14,Friday,0,0,none,Masala Dosa,2,138.43,1,2
444,Vaishali,FC Road,South Indian,2024-01-12,17,Friday,0,0,none,Masala Dosa,1,78.53,6,2
445,Vaishali,FC Road,South Indian,2024-01-12,17,Friday,0,0,none,Filter Coffee,1,28.8,2,2
446,Vaishali,FC Road,South Indian,2024-01-12,17,Friday,0,0,none,Masala Dosa,3,138.45,4,2
447,Vaishali,FC Road,South Indian,2024-01-12,17,Friday,0,0,none,Filter Coffee,2,92.19,2,2
448,Vaishali,FC Road,South Indian,2024-01-12,17,Friday,0,0,none,Masala Dosa,1,81.38,4,2
449,Vaishali,FC Road,South Indian,2024-01-12,17,Friday,0,0,none,Idli Sambar,1,62.82,1,2
450,Vaishali,FC Road,South Indian,2024-01-12,17,Friday,0,0,none,Filter Coffee,3,152.78,1,2
451,Vaishali,FC Road,South Indian,2024-01-12,17,Friday,0,0,none,Filter Coffee,2,91.54,1,2
452,Vaishali,FC Road,South Indian,2024-01-12,18,Friday,0,0,none,Masala Dosa,2,144.81,6,2
453,Vaishali,FC Road,South Indian,2024-01-12,18,Friday,0,0,none,Masala Dosa,2,114.43,2,2
454,Vaishali,FC Road,South Indian,2024-01-12,18,Friday,0,0,none,Masala Dosa,1,78.74,1,2
455,Vaishali,FC Road,South Indian,2024-01-12,19,Friday,0,0,none,Filter Coffee,1,28.76,1,2
456,Vaishali,FC Road,South Indian,2024-01-12,19,Friday,0,0,none,Masala Dosa,2,111.03,4,2
457,Vaishali,FC Road,South Indian,2024-01-12,19,Friday,0,0,none,Idli Sambar,2,136.33,2,2
458,Vaishali,FC Road,South Indian,2024-01-12,19,Friday,0,0,none,Masala Dosa,3,229.62,1,2
459,Vaishali,FC Road,South Indian,2024-01-12,19,Friday,0,0,none,Filter Coffee,1,29.89,4,2
460,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Masala Dosa,2,156.15,4,2
461,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Masala Dosa,1,82.15,4,2
462,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Filter Coffee,1,29.72,6,2
463,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Masala Dosa,1,79.22,4,2
464,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Filter Coffee,1,28.57,2,2
465,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Filter Coffee,2,62.02,2,2
466,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Idli Sambar,2,122.46,4,2
467,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Idli Sambar,1,58.97,4,2
468,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Filter Coffee,1,29.08,1,2
469,Vaishali,FC Road,South Indian,2024-01-12,20,Friday,0,0,none,Idli Sambar,2,123.71,2,2
470,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Filter Coffee,2,88.13,2,2
471,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Idli Sambar,3,213.4,2,2
472,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Filter Coffee,1,29.06,2,2
473,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Filter Coffee,2,110.31,1,2
474,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Idli Sambar,2,94.41,6,2
475,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Masala Dosa,2,166.05,2,2
476,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Idli Sambar,1,58.91,2,2
477,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Masala Dosa,2,133.99,2,2
478,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Masala Dosa,3,206.99,1,2
479,Vaishali,FC Road,South Indian,2024-01-12,21,Friday,0,0,none,Masala Dosa,2,136.56,1,2
480,Vaishali,FC Road,South Indian,2024-01-12,22,Friday,0,0,none,Idli Sambar,2,93.52,1,2
481,Vaishali,FC Road,South Indian,2024-01-12,22,Friday,0,0,none,Idli Sambar,2,137.14,2,2
482,Vaishali,FC Road,South Indian,2024-01-12,22,Friday,0,0,none,Masala Dosa,1,77.5,1,2
483,Vaishali,FC Road,South Indian,2024-01-12,22,Friday,0,0,none,Masala Dosa,3,212.07,2,2
484,Vaishali,FC Road,South Indian,2024-01-12,23,Friday,0,0,none,Filter Coffee,3,169.78,4,2
485,Vaishali,FC Road,South Indian,2024-01-12,23,Friday,0,0,none,Idli Sambar,1,60.29,2,2
486,Vaishali,FC Road,South Indian,2024-01-12,23,Friday,0,0,none,Idli Sambar,2,91.28,2,2
487,Vaishali,FC Road,South Indian,2024-01-12,23,Friday,0,0,none,Masala Dosa,3,211.4,1,2
488,Vaishali,FC Road,South Indian,2024-01-22,8,Monday,0,0,none,Filter Coffee,1,29.55,1,2
489,Vaishali,FC Road,South Indian,2024-01-22,8,Monday,0,0,none,Filter Coffee,2,58.15,1,2
490,Vaishali,FC Road,South Indian,2024-01-22,8,Monday,0,0,none,Idli Sambar,2,88.8,2,2
491,Vaishali,FC Road,South Indian,2024-01-22,8,Monday,0,0,none,Filter Coffee,2,59.78,4,2
492,Vaishali,FC Road,South Indian,2024-01-22,9,Monday,0,0,none,Filter Coffee,3,141.07,4,2
493,Vaishali,FC Road,South Indian,2024-01-22,9,Monday,0,0,none,Masala Dosa,2,113.43,4,2
494,Vaishali,FC Road,South Indian,2024-01-22,9,Monday,0,0,none,Idli Sambar,1,62.46,4,2
495,Vaishali,FC Road,South Indian,2024-01-22,10,Monday,0,0,none,Filter Coffee,2,105.2,2,2
